subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration,id,age,sex,handedness,fps_start,fps_M,fps_SD
"1",Chrome,84.0.4147.125,1440,900,MacOS,en-US,2020-10-07_17:16:27,2020-10-07_10:16:27,https://www.testable.org/experiment/4629/578421/start,1,"918141598","18",female,right-handed,"60.00","59.95","1.17"

rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode
2,"",form,"","","","","","","",dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,"","","","","","1","","","","1",,"","","","","",103219,White,4874,"5"
3,"",form,"","","","","","","",dropdown,yes;no,Do you identify as Hispanic,"","","","","","1","","","","1",,"","","","","",103219,no,4874,"2"
37,"1",test,encoding,goose_1,.png,noise2.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,goose,"",700,0,0,"400","24","16.67",119848,"1",5890,""
30,"1",test,encoding,cymbal_ride_2,.png,gooseA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,cymbal_ride,"",700,42,"16.67","400","24","16.67",122839,"2",1793,""
46,"1",test,encoding,hammer_3,.png,noise11.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,hammer,"",700,42,"16.67","400","24","16.67",125236,"2",1472,""
14,"1",test,encoding,leopard_1,.png,leopardA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,leopard,"",700,42,"16.67","400","24","16.67",127260,"1",1096,""
47,"1",test,encoding,guitar_3,.png,noise12.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,guitar,"",700,42,"16.67","400","24","16.67",129519,"2",1343,""
40,"1",test,encoding,elephant_1,.png,noise5.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,elephant,"",698,42,"16.67","400","24","16.67",133635,"1",3199,""
12,"1",test,encoding,pig_3,.png,pigA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,pig,"",700,42,"16.63","400","24","16.67",135867,"1",1032,""
11,"1",test,encoding,rat_1,.png,ratA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,rat,"",700,42,"16.67","400","24","16.67",138326,"1",1539,""
39,"1",test,encoding,frog_1,.png,noise4.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,frog,"",700,42,"16.67","400","24","16.67",140184,"1",928,""
33,"1",test,encoding,boat_1,.png,elephantA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,boat,"",700,42,"16.67","400","24","16.67",142370,"2",1266,""
15,"1",test,encoding,washer_2,.png,washerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,washer,"",700,42,"16.67","400","24","16.67",144389,"2",1099,""
16,"1",test,encoding,train_1,.png,trainA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,train,"",700,42,"16.67","400","24","16.67",146432,"2",1125,""
10,"1",test,encoding,snake_1,.png,snakeA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,snake,"",700,42,"16.67","400","24","16.67",148434,"1",1063,""
25,"1",test,encoding,cat_1,.png,doorA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,cat,"",700,42,"16.67","400","24","16.67",151125,"1",1766,""
21,"1",test,encoding,piano_1,.png,pianoA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,piano,"",700,42,"16.67","400","24","16.67",153286,"2",958,""
9,"1",test,encoding,tiger_1,.png,tigerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,tiger,"",700,42,"16.67","400","24","16.67",155432,"1",1217,""
31,"1",test,encoding,car_3,.png,goatA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,car,"",700,42,"16.67","400","24","16.67",157436,"2",1072,""
24,"1",test,encoding,chicken_1,.png,keyboardA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,chicken,"",700,42,"16.67","400","24","16.67",159352,"1",996,""
8,"1",test,encoding,wolf_1,.png,wolfA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,wolf,"",700,42,"16.67","400","24","16.67",161165,"1",899,""
43,"1",test,encoding,motorcycle_1,.png,noise8.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,motorcycle,"",700,42,"16.67","400","24","16.67",163034,"2",941,""
23,"1",test,encoding,cow_2,.png,motorcycleA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,cow,"",700,42,"16.67","400","24","16.67",164916,"1",958,""
35,"1",test,encoding,bell_5,.png,dogA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,bell,"",700,42,"16.67","400","24","16.67",166990,"2",1147,""
13,"1",test,encoding,penguin_1,.png,penguinA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,penguin,"",700,42,"16.67","400","24","16.67",168990,"1",1065,""
42,"1",test,encoding,deer_4,.png,noise7.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,deer,"",700,42,"16.67","400","24","16.67",170903,"1",985,""
18,"1",test,encoding,smartphone_2,.png,smartphoneA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,smartphone,"",700,42,"16.67","400","24","16.67",173061,"2",1238,""
49,"1",test,encoding,drill_1,.png,noise14.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,drill,"",700,42,"16.67","400","24","16.67",174788,"2",797,""
48,"1",test,encoding,drum_2,.png,noise13.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,drum,"",700,42,"16.67","400","24","16.67",176596,"2",888,""
22,"1",test,encoding,crocodile_2,.png,horseA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,crocodile,"",700,42,"16.67","400","24","16.67",178959,"1",1155,""
27,"1",test,encoding,bear_1,.png,guitarA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,bear,"",700,42,"16.67","400","24","16.67",180945,"1",1063,""
19,"1",test,encoding,scissors_1,.png,scissorsA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,scissors,"",700,42,"16.67","400","24","16.67",183120,"2",1237,""
26,"1",test,encoding,bird_1,.png,hammerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,bird,"",700,42,"16.67","400","24","16.67",185574,"1",1518,""
17,"1",test,encoding,stapler_1,.png,staplerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,stapler,"",700,42,"16.67","400","24","16.67",187369,"2",883,""
38,"1",test,encoding,goat_3,.png,noise3.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,goat,"",700,42,"16.67","400","24","16.67",189179,"1",883,""
32,"1",test,encoding,camera_1,.png,frogA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,camera,"",700,42,"16.67","400","24","16.67",191203,"2",803,""
45,"1",test,encoding,jet_1,.png,noise10.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,jet,"",700,42,"16.67","400","24","16.67",192973,"2",854,""
29,"1",test,encoding,door_1,.png,hammerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,door,"",700,42,"16.67","400","24","16.67",194710,"2",802,""
41,"1",test,encoding,dog_2,.png,noise6.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,dog,"",700,42,"16.67","400","24","16.67",196458,"1",836,""
20,"1",test,encoding,saw_1,.png,sawA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,saw,"",700,42,"16.67","400","24","16.67",198374,"2",972,""
44,"1",test,encoding,keyboard_2,.png,noise9.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,keyboard,"",700,42,"16.67","400","24","16.67",200106,"2",820,""
34,"1",test,encoding,bicycle_1,.png,deerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,bicycle,"",700,42,"16.67","400","24","16.67",202311,"2",1286,""
28,"1",test,encoding,bat_1,.png,drumA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,bat,"",700,42,"16.67","400","24","16.67",204033,"1",792,""
36,"1",test,encoding,horse_1,.png,noise1.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,horse,"",700,42,"16.67","400","24","16.67",205971,"1",992,""
172,"1",test,recognition,bear_1,.png,"","4","400","700","","","",same,different,nonsense,new,"","",incongruent,animate,bear,"",700,42,"16.67","400","24","16.67",214791,"1",6319,""
161,"1",test,recognition,piano_1,.png,"","4","400","700","","","",same,different,nonsense,new,"","",congruent,inanimate,piano,"",700,42,"16.67","400","24","16.67",216799,"1",1303,""
146,"1",test,recognition,pig_3,.png,"","4","400","700","","","",same,different,nonsense,new,"","",congruent,animate,pig,"",700,42,"16.67","400","24","16.67",218806,"1",1306,""
143,"1",test,recognition,record_player_1,.png,"","4","400","700","","","",same,different,nonsense,new,"","",new,inanimate,record_player,"",700,42,"16.67","400","24","16.67",220922,"2",1423,""
