subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration,id,age,sex,handedness,fps_start,fps_M,fps_SD
"3",Chrome,85.0.4183.121,1440,900,MacOS,en-US,2020-10-05_20:11:27,2020-10-05_13:11:27,https://www.testable.org/experiment/4629/578421/start,1,"918229805","18",female,right-handed,"60.00","59.97","0.64"

rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode
2,"",form,"","","","","","","",dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,"","","","","","1","","","","1",,"","","","","",67916,Asian,13529,"2"
3,"",form,"","","","","","","",dropdown,yes;no,Do you identify as Hispanic,"","","","","","1","","","","1",,"","","","","",67916,no,13529,"2"
104,"3",test,encoding,frog_1,.png,smartphoneA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,frog,"",705,0,0,"400","24","16.67",143239,"1",1803,""
133,"3",test,encoding,saw_1,.png,noise13.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,saw,"",700,42,"16.80","400","24","16.67",145344,"2",1230,""
98,"3",test,encoding,snake_1,.png,noise3.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,snake,"",700,42,"16.67","407","24","16.95",147611,"1",1385,""
97,"3",test,encoding,drum_2,.png,leopardA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,drum,"",700,42,"16.67","400","24","16.67",150796,"2",2297,""
112,"3",test,encoding,horse_1,.png,scissorsA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,horse,"",700,42,"16.67","400","24","16.67",152695,"1",1019,""
131,"3",test,encoding,bear_1,.png,bearA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,bear,"",700,42,"16.67","400","24","16.67",154779,"1",1192,""
103,"3",test,encoding,car_3,.png,carA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,car,"",700,42,"16.67","404","24","16.82",157021,"2",1351,""
92,"3",test,encoding,hammer_3,.png,ratA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,hammer,"",700,42,"16.67","400","24","16.67",159457,"2",1547,""
96,"3",test,encoding,wolf_1,.png,noise1.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,wolf,"",700,42,"16.67","400","24","16.67",161268,"1",930,""
126,"3",test,encoding,keyboard_2,.png,tigerA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,keyboard,"",700,42,"16.67","400","24","16.67",163365,"2",1207,""
127,"3",test,encoding,camera_1,.png,cameraA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,camera,"",700,42,"16.67","400","24","16.67",165440,"2",1186,""
121,"3",test,encoding,stapler_1,.png,noise10.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,stapler,"",700,42,"16.67","401","24","16.70",168431,"2",2111,""
111,"3",test,encoding,door_1,.png,doorA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,door,"",700,42,"16.67","400","24","16.67",170639,"2",1306,""
122,"3",test,encoding,goose_1,.png,staplerA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,goose,"",700,42,"16.67","400","24","16.67",172719,"1",1176,""
108,"3",test,encoding,cow_2,.png,cowA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,cow,"",700,42,"16.67","400","24","16.67",174720,"1",1105,""
123,"3",test,encoding,bird_1,.png,birdA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,bird,"",700,42,"16.67","392","24","16.35",177162,"1",1534,""
109,"3",test,encoding,jet_1,.png,elephantA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,jet,"",700,42,"16.67","400","24","16.67",180546,"2",2478,""
115,"3",test,encoding,dog_2,.png,trainA.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,dog,"",700,42,"16.67","400","24","16.67",182457,"1",1015,""
116,"3",test,encoding,penguin_1,.png,noise6.mp3,"3","400","700","","","",animate image,inanimate image,"","","","",control,animate,penguin,"",700,42,"16.67","400","24","16.67",186085,"1",2720,""
