subjectGroup,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,link,calibration,id,age,sex,handedness,fps_start,fps_M,fps_SD
"1",Chrome,85.0.4183.83,1440,900,MacOS,en-US,2020-09-07_14:54:32,2020-09-07_07:54:32,https://www.testable.org/experiment/4629/578421/start,1,"896561","20",female,right-handed,"59.84","58.92","1.97"

rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode
2,"0",form,"","","","","","","",dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,"","","","","","1","","","","1",,"","","","","",97974,Asian,21508,"2"
3,"0",form,"","","","","","","",dropdown,yes;no,Do you identify as Hispanic,"","","","","","1","","","","1",,"","","","","",97974,no,21508,"2"
13,"1",test,encoding,penguin_1,.png,penguinA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,penguin,"",702,0,0,"401","24","16.71",117808,"1",3837,""
25,"1",test,encoding,cat_1,.png,doorA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,cat,"",702,42,"16.71","401","24","16.71",120648,"2",1948,""
32,"1",test,encoding,camera_1,.png,frogA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,camera,"",702,42,"16.71","401","24","16.71",123652,"2",2108,""
37,"1",test,encoding,goose_1,.png,noise2.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,goose,"",702,42,"16.71","401","24","16.71",126873,"1",2319,""
46,"1",test,encoding,hammer_3,.png,noise11.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,hammer,"",702,42,"16.71","401","24","16.71",128944,"2",1157,""
48,"1",test,encoding,drum_2,.png,noise13.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,inanimate,drum,"",702,42,"16.71","401","24","16.71",131524,"2",1529,""
19,"1",test,encoding,scissors_1,.png,scissorsA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,scissors,"",702,42,"16.71","401","24","16.71",133642,"2",1213,""
40,"1",test,encoding,elephant_1,.png,noise5.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,elephant,"",702,42,"16.71","401","24","16.71",135763,"1",1210,""
33,"1",test,encoding,boat_1,.png,elephantA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,boat,"",702,42,"16.71","401","24","16.71",139086,"2",2420,""
34,"1",test,encoding,bicycle_1,.png,deerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,bicycle,"",702,42,"16.71","401","24","16.71",143658,"2",3661,""
24,"1",test,encoding,chicken_1,.png,keyboardA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,chicken,"",702,42,"16.71","401","24","16.71",146209,"1",1656,""
10,"1",test,encoding,snake_1,.png,snakeA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,snake,"",702,42,"16.71","401","24","16.71",149441,"2",2326,""
29,"1",test,encoding,door_1,.png,hammerA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,inanimate,door,"",702,42,"16.71","401","24","16.71",151891,"2",1550,""
41,"1",test,encoding,dog_2,.png,noise6.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,dog,"",702,42,"16.71","401","24","16.71",154483,"1",1686,""
11,"1",test,encoding,rat_1,.png,ratA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,rat,"",702,42,"16.71","401","24","16.71",157865,"1",2481,""
18,"1",test,encoding,smartphone_2,.png,smartphoneA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,inanimate,smartphone,"",702,42,"16.71","401","24","16.72",160188,"2",1422,""
12,"1",test,encoding,pig_3,.png,pigA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",congruent,animate,pig,"",702,42,"16.71","401","24","16.71",162714,"1",1631,""
27,"1",test,encoding,bear_1,.png,guitarA.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",incongruent,animate,bear,"",702,42,"16.71","401","24","16.71",165257,"1",1652,""
36,"1",test,encoding,horse_1,.png,noise1.mp3,"1","400","700","","","",animate image,inanimate image,"","","","",control,animate,horse,"",702,42,"16.71","401","24","16.71",167287,"1",1123,""
