rowNo,subjectGroup,type,block,stim1,stimFormat,audio,random,presTime,ITI,responseType,responseOptions,head,button1,button2,button3,button4,button5,required,condition,animacy,image_shown,seperator,ITI_ms,ITI_f,ITI_fDuration,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,responseCode,id,age,sex,handedness,fps_start,fps_M,fps_SD
2,,form,,,,,,,,dropdown,American Indian or Alaska Native;Asian;Black or African American;Native Hawaiian or Other Pacific Islander; White;More than one;Not Listed,With which race do you identify?,,,,,,1,,,,1,,,,,,,95621,Asian,7012,2,919020919,20,female,right-handed,59.99,59.44,0.85
3,,form,,,,,,,,dropdown,yes;no,Do you identify as Hispanic,,,,,,1,,,,1,,,,,,,95621,no,7012,2,919020919,,,,,,
63,2,test,encoding,drill_1,.png,drillA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,drill,,700,0,0,400,24,16.67,185749,2,3039,,919020919,,,,,,
86,2,test,encoding,penguin_1,.png,boatA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,penguin,,700,42,16.67,400,24,16.67,189494,1,2806,,919020919,,,,,,
72,2,test,encoding,snake_1,.png,bellA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,snake,,700,42,16.67,400,24,16.67,192893,1,2454,,919020919,,,,,,
83,2,test,encoding,bird_1,.png,noise5.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,bird,,700,42,16.67,400,24,16.68,198434,1,4608,,919020919,,,,,,
53,2,test,encoding,door_1,.png,noise8.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,door,,700,42,16.67,400,24,16.67,200806,2,1424,,919020919,,,,,,
58,2,test,encoding,bicycle_1,.png,noise13.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,bicycle,,700,42,16.67,400,24,16.68,202801,2,1050,,919020919,,,,,,
73,2,test,encoding,cow_2,.png,noise2.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,animate,cow,,700,42,16.67,400,24,16.66,204863,1,1103,,919020919,,,,,,
80,2,test,encoding,wolf_1,.png,carA.mp3,2,400,700,,,,animate image,inanimate image,,,,,incongruent,animate,wolf,,700,42,16.67,400,24,16.67,206793,1,997,,919020919,,,,,,
60,2,test,encoding,boat_1,.png,noise12.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,boat,,700,42,16.67,400,24,16.67,209047,2,1291,,919020919,,,,,,
52,2,test,encoding,guitar_3,.png,guitarA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,inanimate,guitar,,700,42,16.67,400,24,16.68,211309,2,1320,,919020919,,,,,,
76,2,test,encoding,cymbal_ride_2,.png,noise9.mp3,2,400,700,,,,animate image,inanimate image,,,,,control,inanimate,cymbal_ride,,700,42,16.67,400,24,16.67,213315,2,1067,,919020919,,,,,,
81,2,test,encoding,horse_1,.png,horseA.mp3,2,400,700,,,,animate image,inanimate image,,,,,congruent,animate,horse,,700,42,16.67,400,23,17.39,215130,1,852,,919020919,,,,,,
